purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
T1680,C075,P049,4,2023-10-07 20:00:00,Store C,Alice Wilson,Los Angeles,2023-08-11,Bicycle,Sports,71.3,285.2
T1681,C065,P032,4,2023-10-08 00:00:00,Store A,Patricia Anderson,Portland,2023-07-12,Cookbook,Books,26.36,105.44
T1682,C059,P036,2,2023-10-08 04:00:00,Store C,Rachel Wilson,Seattle,2023-06-24,Comic Book,Books,31.97,63.94
T1683,C096,P032,1,2023-10-08 08:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Cookbook,Books,26.36,26.36
T1684,C007,P015,1,2023-10-08 12:00:00,Store B,Diana Miller,Seattle,2023-01-19,Shoes,Clothing,31.1,31.1
T1685,C083,P043,4,2023-10-08 16:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Tennis Racket,Sports,311.68,1246.72
T1686,C099,P035,1,2023-10-08 20:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Magazine,Books,20.01,20.01
T1687,C077,P003,2,2023-10-09 00:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Keyboard,Electronics,836.83,1673.66
T1688,C098,P016,1,2023-10-09 04:00:00,Store A,Alice Davis,Portland,2023-10-19,Hat,Clothing,26.72,26.72
T1689,C015,P005,1,2023-10-09 08:00:00,Store C,Kevin Jackson,Seattle,2023-02-12,Tablet,Electronics,906.71,906.71
T1690,C066,P021,1,2023-10-09 12:00:00,Store C,Teresa Davis,San Francisco,2023-07-15,Coffee Maker,Home & Garden,293.12,293.12
T1691,C050,P010,5,2023-10-09 16:00:00,Store C,Ian Davis,Seattle,2023-05-28,Power Bank,Electronics,234.24,1171.2
T1692,C087,P019,1,2023-10-09 20:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Shorts,Clothing,102.87,102.87
T1693,C100,P025,2,2023-10-10 00:00:00,Store A,Eric Davis,Seattle,2023-10-25,Plant Pot,Home & Garden,92.19,184.38
T1694,C049,P004,1,2023-10-10 04:00:00,Store A,Patricia Chen,San Francisco,2023-05-25,Monitor,Electronics,465.48,465.48
T1695,C083,P029,1,2023-10-10 08:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Candle,Home & Garden,289.35,289.35
T1696,C042,P019,1,2023-10-10 12:00:00,Store B,Diana Lee,San Francisco,2023-05-04,Shorts,Clothing,102.87,102.87
T1697,C077,P043,2,2023-10-10 16:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Tennis Racket,Sports,311.68,623.36
T1698,C070,P002,1,2023-10-10 20:00:00,Store C,Eric Brown,Sacramento,2023-07-27,Mouse,Electronics,725.12,725.12
T1699,C099,P010,1,2023-10-11 00:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Power Bank,Electronics,234.24,234.24
T1700,C080,P043,1,2023-10-11 04:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Tennis Racket,Sports,311.68,311.68
T1701,C059,P025,1,2023-10-11 08:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Plant Pot,Home & Garden,92.19,92.19
T1702,C028,P020,4,2023-10-11 12:00:00,Store C,Quinn Rodriguez,San Francisco,2023-03-23,Scarf,Clothing,114.39,457.56
T1703,C035,P048,4,2023-10-11 16:00:00,Store A,Quinn Martinez,Sacramento,2023-04-13,Jump Rope,Sports,21.98,87.92
T1704,C045,P019,1,2023-10-11 20:00:00,Store B,Fiona Wilson,Portland,2023-05-13,Shorts,Clothing,102.87,102.87
T1705,C049,P023,2,2023-10-12 00:00:00,Store C,Patricia Chen,San Francisco,2023-05-25,Vacuum,Home & Garden,107.04,214.08
T1706,C094,P024,4,2023-10-12 04:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Lamp,Home & Garden,241.63,966.52
T1707,C077,P011,1,2023-10-12 08:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,T-Shirt,Clothing,87.89,87.89
T1708,C074,P046,3,2023-10-12 12:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Water Bottle,Sports,187.65,562.95
T1709,C028,P034,4,2023-10-12 16:00:00,Store A,Quinn Rodriguez,San Francisco,2023-03-23,Textbook,Books,16.26,65.04
T1710,C094,P028,1,2023-10-12 20:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Pillow,Home & Garden,22.22,22.22
T1711,C087,P005,1,2023-10-13 00:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Tablet,Electronics,906.71,906.71
T1712,C019,P005,4,2023-10-13 04:00:00,Store C,Ian Kim,Portland,2023-02-24,Tablet,Electronics,906.71,3626.84
T1713,C086,P021,2,2023-10-13 08:00:00,Store B,Alice Patel,Portland,2023-09-13,Coffee Maker,Home & Garden,293.12,586.24
T1714,C076,P012,1,2023-10-13 12:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,Jeans,Clothing,120.1,120.1
T1715,C022,P050,1,2023-10-13 16:00:00,Store C,Ian Rodriguez,Seattle,2023-03-05,Skateboard,Sports,37.31,37.31
T1716,C069,P004,1,2023-10-13 20:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Monitor,Electronics,465.48,465.48
T1717,C071,P049,2,2023-10-14 00:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Bicycle,Sports,71.3,142.6
T1718,C037,P042,2,2023-10-14 04:00:00,Store B,Eric Chen,Portland,2023-04-19,Dumbbells,Sports,283.86,567.72
T1719,C098,P020,5,2023-10-14 08:00:00,Store A,Alice Davis,Portland,2023-10-19,Scarf,Clothing,114.39,571.95
T1720,C094,P038,1,2023-10-14 12:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Self-Help,Books,36.41,36.41
T1721,C084,P025,2,2023-10-14 16:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Plant Pot,Home & Garden,92.19,184.38
T1722,C069,P014,2,2023-10-14 20:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Jacket,Clothing,100.98,201.96
T1723,C065,P011,1,2023-10-15 00:00:00,Store C,Patricia Anderson,Portland,2023-07-12,T-Shirt,Clothing,87.89,87.89
T1724,C083,P032,1,2023-10-15 04:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Cookbook,Books,26.36,26.36
T1725,C076,P011,5,2023-10-15 08:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,T-Shirt,Clothing,87.89,439.45
T1726,C017,P018,3,2023-10-15 12:00:00,Store B,Alice Chen,Portland,2023-02-18,Dress,Clothing,90.28,270.84
T1727,C073,P027,1,2023-10-15 16:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Curtains,Home & Garden,37.36,37.36
T1728,C091,P018,2,2023-10-15 20:00:00,Store C,Alice Davis,Seattle,2023-09-28,Dress,Clothing,90.28,180.56
T1729,C069,P023,1,2023-10-16 00:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Vacuum,Home & Garden,107.04,107.04
T1730,C015,P011,2,2023-10-16 04:00:00,Store B,Kevin Jackson,Seattle,2023-02-12,T-Shirt,Clothing,87.89,175.78
T1731,C090,P021,2,2023-10-16 08:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Coffee Maker,Home & Garden,293.12,586.24
T1732,C042,P044,2,2023-10-16 12:00:00,Store A,Diana Lee,San Francisco,2023-05-04,Soccer Ball,Sports,218.51,437.02
T1733,C050,P005,5,2023-10-16 16:00:00,Store C,Ian Davis,Seattle,2023-05-28,Tablet,Electronics,906.71,4533.55
T1734,C037,P023,2,2023-10-16 20:00:00,Store B,Eric Chen,Portland,2023-04-19,Vacuum,Home & Garden,107.04,214.08
T1735,C057,P041,1,2023-10-17 00:00:00,Store B,Ian Chen,Seattle,2023-06-18,Yoga Mat,Sports,372.88,372.88
T1736,C089,P025,3,2023-10-17 04:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Plant Pot,Home & Garden,92.19,276.57
T1737,C074,P041,1,2023-10-17 08:00:00,Store C,Teresa Wilson,San Diego,2023-08-08,Yoga Mat,Sports,372.88,372.88
T1738,C043,P010,1,2023-10-17 12:00:00,Store B,Kevin Wilson,Seattle,2023-05-07,Power Bank,Electronics,234.24,234.24
T1739,C095,P022,1,2023-10-17 16:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Blender,Home & Garden,162.15,162.15
T1740,C095,P019,1,2023-10-17 20:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Shorts,Clothing,102.87,102.87
T1741,C095,P001,3,2023-10-18 00:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Laptop,Electronics,102.12,306.36
T1742,C047,P007,1,2023-10-18 04:00:00,Store A,Bob Garcia,Portland,2023-05-19,Headphones,Electronics,104.15,104.15
T1743,C069,P004,3,2023-10-18 08:00:00,Store C,Laura Thompson,Seattle,2023-07-24,Monitor,Electronics,465.48,1396.44
T1744,C100,P001,2,2023-10-18 12:00:00,Store A,Eric Davis,Seattle,2023-10-25,Laptop,Electronics,102.12,204.24
T1745,C090,P015,1,2023-10-18 16:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Shoes,Clothing,31.1,31.1
T1746,C009,P040,3,2023-10-18 20:00:00,Store C,Steve Garcia,San Francisco,2023-01-25,Reference Book,Books,48.19,144.57
T1747,C018,P012,1,2023-10-19 00:00:00,Store A,Teresa Miller,San Francisco,2023-02-21,Jeans,Clothing,120.1,120.1
T1748,C070,P022,1,2023-10-19 04:00:00,Store B,Eric Brown,Sacramento,2023-07-27,Blender,Home & Garden,162.15,162.15
T1749,C096,P022,2,2023-10-19 08:00:00,Store B,Hannah Brown,San Francisco,2023-10-13,Blender,Home & Garden,162.15,324.3
T1750,C075,P050,1,2023-10-19 12:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Skateboard,Sports,37.31,37.31
T1751,C072,P047,1,2023-10-19 16:00:00,Store B,Charlie Kim,Seattle,2023-08-02,Resistance Bands,Sports,382.56,382.56
T1752,C026,P017,2,2023-10-19 20:00:00,Store C,Oscar Brown,Los Angeles,2023-03-17,Socks,Clothing,89.08,178.16
T1753,C083,P029,2,2023-10-20 00:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Candle,Home & Garden,289.35,578.7
T1754,C092,P046,1,2023-10-20 04:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Water Bottle,Sports,187.65,187.65
T1755,C062,P014,4,2023-10-20 08:00:00,Store B,Julia Kim,Portland,2023-07-03,Jacket,Clothing,100.98,403.92
T1756,C090,P050,2,2023-10-20 12:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Skateboard,Sports,37.31,74.62
T1757,C099,P020,3,2023-10-20 16:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Scarf,Clothing,114.39,343.17
T1758,C042,P050,1,2023-10-20 20:00:00,Store A,Diana Lee,San Francisco,2023-05-04,Skateboard,Sports,37.31,37.31
T1759,C074,P048,2,2023-10-21 00:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Jump Rope,Sports,21.98,43.96
T1760,C053,P033,3,2023-10-21 04:00:00,Store C,Diana Kim,Sacramento,2023-06-06,Biography,Books,16.93,50.79
T1761,C091,P043,2,2023-10-21 08:00:00,Store A,Alice Davis,Seattle,2023-09-28,Tennis Racket,Sports,311.68,623.36
T1762,C078,P015,2,2023-10-21 12:00:00,Store C,Diana Garcia,Seattle,2023-08-20,Shoes,Clothing,31.1,62.2
T1763,C082,P012,1,2023-10-21 16:00:00,Store C,Rachel Rodriguez,San Francisco,2023-09-01,Jeans,Clothing,120.1,120.1
T1764,C091,P040,1,2023-10-21 20:00:00,Store A,Alice Davis,Seattle,2023-09-28,Reference Book,Books,48.19,48.19
T1765,C064,P020,1,2023-10-22 00:00:00,Store C,Patricia Jackson,Portland,2023-07-09,Scarf,Clothing,114.39,114.39
T1766,C097,P030,1,2023-10-22 04:00:00,Store A,Bob Thompson,San Francisco,2023-10-16,Picture Frame,Home & Garden,253.25,253.25
T1767,C075,P038,3,2023-10-22 08:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Self-Help,Books,36.41,109.23
T1768,C036,P003,1,2023-10-22 12:00:00,Store B,Bob Davis,San Diego,2023-04-16,Keyboard,Electronics,836.83,836.83
T1769,C085,P028,4,2023-10-22 16:00:00,Store A,Ian Patel,Portland,2023-09-10,Pillow,Home & Garden,22.22,88.88
T1770,C091,P026,4,2023-10-22 20:00:00,Store B,Alice Davis,Seattle,2023-09-28,Rug,Home & Garden,140.11,560.44
T1771,C056,P030,1,2023-10-23 00:00:00,Store C,George Patel,Sacramento,2023-06-15,Picture Frame,Home & Garden,253.25,253.25
T1772,C094,P013,1,2023-10-23 04:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Sweater,Clothing,48.06,48.06
T1773,C096,P013,3,2023-10-23 08:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Sweater,Clothing,48.06,144.18
T1774,C052,P002,4,2023-10-23 12:00:00,Store A,Charlie Patel,Los Angeles,2023-06-03,Mouse,Electronics,725.12,2900.48
T1775,C100,P037,1,2023-10-23 16:00:00,Store C,Eric Davis,Seattle,2023-10-25,Travel Guide,Books,38.58,38.58
T1776,C033,P049,1,2023-10-23 20:00:00,Store C,Eric Chen,Seattle,2023-04-07,Bicycle,Sports,71.3,71.3
T1777,C042,P038,2,2023-10-24 00:00:00,Store A,Diana Lee,San Francisco,2023-05-04,Self-Help,Books,36.41,72.82
T1778,C040,P002,2,2023-10-24 04:00:00,Store C,Laura Jackson,Portland,2023-04-28,Mouse,Electronics,725.12,1450.24
T1779,C096,P036,1,2023-10-24 08:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Comic Book,Books,31.97,31.97
T1780,C083,P026,2,2023-10-24 12:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Rug,Home & Garden,140.11,280.22
T1781,C035,P011,1,2023-10-24 16:00:00,Store A,Quinn Martinez,Sacramento,2023-04-13,T-Shirt,Clothing,87.89,87.89
T1782,C068,P008,1,2023-10-24 20:00:00,Store A,Alice Rodriguez,San Diego,2023-07-21,Webcam,Electronics,1242.77,1242.77
T1783,C080,P044,1,2023-10-25 00:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Soccer Ball,Sports,218.51,218.51
T1784,C022,P040,1,2023-10-25 04:00:00,Store B,Ian Rodriguez,Seattle,2023-03-05,Reference Book,Books,48.19,48.19
T1785,C095,P043,1,2023-10-25 08:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Tennis Racket,Sports,311.68,311.68
T1786,C091,P022,1,2023-10-25 12:00:00,Store B,Alice Davis,Seattle,2023-09-28,Blender,Home & Garden,162.15,162.15
T1787,C073,P020,1,2023-10-25 16:00:00,Store B,Patricia Kim,Seattle,2023-08-05,Scarf,Clothing,114.39,114.39
T1788,C099,P008,1,2023-10-25 20:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Webcam,Electronics,1242.77,1242.77
T1789,C066,P029,1,2023-10-26 00:00:00,Store A,Teresa Davis,San Francisco,2023-07-15,Candle,Home & Garden,289.35,289.35
T1790,C100,P040,5,2023-10-26 04:00:00,Store C,Eric Davis,Seattle,2023-10-25,Reference Book,Books,48.19,240.95
T1791,C084,P026,1,2023-10-26 08:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Rug,Home & Garden,140.11,140.11
T1792,C082,P030,1,2023-10-26 12:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Picture Frame,Home & Garden,253.25,253.25
T1793,C037,P017,2,2023-10-26 16:00:00,Store A,Eric Chen,Portland,2023-04-19,Socks,Clothing,89.08,178.16
T1794,C095,P020,5,2023-10-26 20:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Scarf,Clothing,114.39,571.95
T1795,C067,P016,1,2023-10-27 00:00:00,Store B,Quinn Martinez,Seattle,2023-07-18,Hat,Clothing,26.72,26.72
T1796,C036,P046,2,2023-10-27 04:00:00,Store B,Bob Davis,San Diego,2023-04-16,Water Bottle,Sports,187.65,375.3
T1797,C004,P043,2,2023-10-27 08:00:00,Store A,Eric Lee,San Francisco,2023-01-10,Tennis Racket,Sports,311.68,623.36
T1798,C077,P007,2,2023-10-27 12:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,Headphones,Electronics,104.15,208.3
T1799,C074,P016,1,2023-10-27 16:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Hat,Clothing,26.72,26.72
T1800,C087,P045,2,2023-10-27 20:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Running Shoes,Sports,135.15,270.3
T1801,C096,P047,1,2023-10-28 00:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Resistance Bands,Sports,382.56,382.56
T1802,C021,P048,2,2023-10-28 04:00:00,Store B,Hannah Brown,San Francisco,2023-03-02,Jump Rope,Sports,21.98,43.96
T1803,C087,P027,2,2023-10-28 08:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Curtains,Home & Garden,37.36,74.72
T1804,C040,P023,1,2023-10-28 12:00:00,Store C,Laura Jackson,Portland,2023-04-28,Vacuum,Home & Garden,107.04,107.04
T1805,C094,P024,3,2023-10-28 16:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Lamp,Home & Garden,241.63,724.89
T1806,C092,P009,1,2023-10-28 20:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,USB Cable,Electronics,572.28,572.28
T1807,C075,P035,3,2023-10-29 00:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Magazine,Books,20.01,60.03
T1808,C086,P020,1,2023-10-29 04:00:00,Store B,Alice Patel,Portland,2023-09-13,Scarf,Clothing,114.39,114.39
T1809,C056,P037,1,2023-10-29 08:00:00,Store B,George Patel,Sacramento,2023-06-15,Travel Guide,Books,38.58,38.58
T1810,C070,P042,1,2023-10-29 12:00:00,Store B,Eric Brown,Sacramento,2023-07-27,Dumbbells,Sports,283.86,283.86
T1811,C092,P017,4,2023-10-29 16:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Socks,Clothing,89.08,356.32
T1812,C069,P047,1,2023-10-29 20:00:00,Store B,Laura Thompson,Seattle,2023-07-24,Resistance Bands,Sports,382.56,382.56
T1813,C060,P031,1,2023-10-30 00:00:00,Store B,Alice Brown,Portland,2023-06-27,Fiction Novel,Books,37.84,37.84
T1814,C072,P008,1,2023-10-30 04:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Webcam,Electronics,1242.77,1242.77
T1815,C093,P015,2,2023-10-30 08:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Shoes,Clothing,31.1,62.2
T1816,C058,P031,2,2023-10-30 12:00:00,Store B,Hannah Lee,Seattle,2023-06-21,Fiction Novel,Books,37.84,75.68
T1817,C038,P030,1,2023-10-30 16:00:00,Store A,Alice Kim,Seattle,2023-04-22,Picture Frame,Home & Garden,253.25,253.25
T1818,C086,P046,1,2023-10-30 20:00:00,Store C,Alice Patel,Portland,2023-09-13,Water Bottle,Sports,187.65,187.65
T1819,C092,P020,1,2023-10-31 00:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Scarf,Clothing,114.39,114.39
T1820,C026,P039,1,2023-10-31 04:00:00,Store B,Oscar Brown,Los Angeles,2023-03-17,Poetry,Books,21.2,21.2
T1821,C047,P012,1,2023-10-31 08:00:00,Store B,Bob Garcia,Portland,2023-05-19,Jeans,Clothing,120.1,120.1
T1822,C033,P049,2,2023-10-31 12:00:00,Store A,Eric Chen,Seattle,2023-04-07,Bicycle,Sports,71.3,142.6
T1823,C059,P017,1,2023-10-31 16:00:00,Store B,Rachel Wilson,Seattle,2023-06-24,Socks,Clothing,89.08,89.08
T1824,C068,P042,1,2023-10-31 20:00:00,Store C,Alice Rodriguez,San Diego,2023-07-21,Dumbbells,Sports,283.86,283.86
T1825,C088,P030,1,2023-11-01 00:00:00,Store C,Patricia Patel,San Francisco,2023-09-19,Picture Frame,Home & Garden,253.25,253.25
T1826,C083,P029,5,2023-11-01 04:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Candle,Home & Garden,289.35,1446.75
T1827,C081,P019,4,2023-11-01 08:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Shorts,Clothing,102.87,411.48
T1828,C060,P046,3,2023-11-01 12:00:00,Store C,Alice Brown,Portland,2023-06-27,Water Bottle,Sports,187.65,562.95
T1829,C093,P011,1,2023-11-01 16:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,T-Shirt,Clothing,87.89,87.89
T1830,C070,P034,1,2023-11-01 20:00:00,Store C,Eric Brown,Sacramento,2023-07-27,Textbook,Books,16.26,16.26
T1831,C100,P050,1,2023-11-02 00:00:00,Store A,Eric Davis,Seattle,2023-10-25,Skateboard,Sports,37.31,37.31
T1832,C082,P007,1,2023-11-02 04:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Headphones,Electronics,104.15,104.15
T1833,C030,P044,2,2023-11-02 08:00:00,Store A,Teresa Davis,Seattle,2023-03-29,Soccer Ball,Sports,218.51,437.02
T1834,C084,P034,3,2023-11-02 12:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Textbook,Books,16.26,48.78
T1835,C057,P020,3,2023-11-02 16:00:00,Store B,Ian Chen,Seattle,2023-06-18,Scarf,Clothing,114.39,343.17
T1836,C085,P050,3,2023-11-02 20:00:00,Store B,Ian Patel,Portland,2023-09-10,Skateboard,Sports,37.31,111.93
T1837,C019,P038,1,2023-11-03 00:00:00,Store B,Ian Kim,Portland,2023-02-24,Self-Help,Books,36.41,36.41
T1838,C038,P024,2,2023-11-03 04:00:00,Store B,Alice Kim,Seattle,2023-04-22,Lamp,Home & Garden,241.63,483.26
T1839,C094,P010,1,2023-11-03 08:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Power Bank,Electronics,234.24,234.24
T1840,C046,P032,1,2023-11-03 12:00:00,Store B,Eric Patel,Los Angeles,2023-05-16,Cookbook,Books,26.36,26.36
T1841,C093,P015,2,2023-11-03 16:00:00,Store C,Nina Rodriguez,Los Angeles,2023-10-04,Shoes,Clothing,31.1,62.2
T1842,C052,P037,1,2023-11-03 20:00:00,Store C,Charlie Patel,Los Angeles,2023-06-03,Travel Guide,Books,38.58,38.58
T1843,C082,P020,1,2023-11-04 00:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Scarf,Clothing,114.39,114.39
T1844,C085,P003,1,2023-11-04 04:00:00,Store C,Ian Patel,Portland,2023-09-10,Keyboard,Electronics,836.83,836.83
T1845,C073,P037,2,2023-11-04 08:00:00,Store A,Patricia Kim,Seattle,2023-08-05,Travel Guide,Books,38.58,77.16
T1846,C055,P040,3,2023-11-04 12:00:00,Store A,Steve Patel,San Francisco,2023-06-12,Reference Book,Books,48.19,144.57
T1847,C044,P008,1,2023-11-04 16:00:00,Store B,Quinn Singh,Sacramento,2023-05-10,Webcam,Electronics,1242.77,1242.77
T1848,C010,P040,3,2023-11-04 20:00:00,Store B,Bob Jackson,Los Angeles,2023-01-28,Reference Book,Books,48.19,144.57
T1849,C055,P044,1,2023-11-05 00:00:00,Store B,Steve Patel,San Francisco,2023-06-12,Soccer Ball,Sports,218.51,218.51
T1850,C083,P023,1,2023-11-05 04:00:00,Store C,Rachel Martinez,Portland,2023-09-04,Vacuum,Home & Garden,107.04,107.04
T1851,C098,P040,2,2023-11-05 08:00:00,Store C,Alice Davis,Portland,2023-10-19,Reference Book,Books,48.19,96.38
T1852,C095,P011,2,2023-11-05 12:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,T-Shirt,Clothing,87.89,175.78
T1853,C089,P046,5,2023-11-05 16:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Water Bottle,Sports,187.65,938.25
T1854,C090,P008,1,2023-11-05 20:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Webcam,Electronics,1242.77,1242.77
T1855,C084,P029,2,2023-11-06 00:00:00,Store C,Charlie Miller,Seattle,2023-09-07,Candle,Home & Garden,289.35,578.7
T1856,C050,P030,2,2023-11-06 04:00:00,Store A,Ian Davis,Seattle,2023-05-28,Picture Frame,Home & Garden,253.25,506.5
T1857,C096,P010,4,2023-11-06 08:00:00,Store B,Hannah Brown,San Francisco,2023-10-13,Power Bank,Electronics,234.24,936.96
T1858,C084,P039,1,2023-11-06 12:00:00,Store C,Charlie Miller,Seattle,2023-09-07,Poetry,Books,21.2,21.2
T1859,C077,P028,3,2023-11-06 16:00:00,Store A,Quinn Wilson,Los Angeles,2023-08-17,Pillow,Home & Garden,22.22,66.66
T1860,C028,P049,2,2023-11-06 20:00:00,Store C,Quinn Rodriguez,San Francisco,2023-03-23,Bicycle,Sports,71.3,142.6
T1861,C068,P036,1,2023-11-07 00:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Comic Book,Books,31.97,31.97
T1862,C069,P013,1,2023-11-07 04:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Sweater,Clothing,48.06,48.06
T1863,C094,P032,1,2023-11-07 08:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Cookbook,Books,26.36,26.36
T1864,C076,P036,2,2023-11-07 12:00:00,Store C,Teresa Brown,Los Angeles,2023-08-14,Comic Book,Books,31.97,63.94
T1865,C062,P037,3,2023-11-07 16:00:00,Store B,Julia Kim,Portland,2023-07-03,Travel Guide,Books,38.58,115.74
T1866,C099,P026,2,2023-11-07 20:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Rug,Home & Garden,140.11,280.22
T1867,C027,P022,2,2023-11-08 00:00:00,Store A,Ian Patel,Seattle,2023-03-20,Blender,Home & Garden,162.15,324.3
T1868,C066,P004,2,2023-11-08 04:00:00,Store C,Teresa Davis,San Francisco,2023-07-15,Monitor,Electronics,465.48,930.96
T1869,C013,P031,1,2023-11-08 08:00:00,Store C,Laura Davis,San Diego,2023-02-06,Fiction Novel,Books,37.84,37.84
T1870,C088,P018,1,2023-11-08 12:00:00,Store B,Patricia Patel,San Francisco,2023-09-19,Dress,Clothing,90.28,90.28
T1871,C097,P038,1,2023-11-08 16:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Self-Help,Books,36.41,36.41
T1872,C052,P024,1,2023-11-08 20:00:00,Store A,Charlie Patel,Los Angeles,2023-06-03,Lamp,Home & Garden,241.63,241.63
T1873,C094,P023,1,2023-11-09 00:00:00,Store C,Fiona Garcia,San Francisco,2023-10-07,Vacuum,Home & Garden,107.04,107.04
T1874,C053,P022,2,2023-11-09 04:00:00,Store C,Diana Kim,Sacramento,2023-06-06,Blender,Home & Garden,162.15,324.3
T1875,C097,P002,1,2023-11-09 08:00:00,Store A,Bob Thompson,San Francisco,2023-10-16,Mouse,Electronics,725.12,725.12
